time(h),formaldehyde(ug/m³)
0.0,169.554664528201
0.0333333333333333,398.00127900603
0.0666666666666667,607.949833395039
0.1,699.689722766732
0.133333333333333,861.651219512195
0.166666666666667,1034.07162430313
0.2,1171.62684869169
0.233333333333333,1200.71435320797
0.266666666666667,1285.41457405477
0.3,1395.94285714286
0.333333333333333,1349.42954934398
0.366666666666667,1438.25242718447
0.4,1482.48146035368
0.433333333333333,1599.18073676132
0.466666666666667,1612.13190184049
0.5,1579.8998459168
0.533333333333333,1684.39462750024
0.566666666666667,1699.83509554758
0.6,1662.31738035264
0.633333333333333,1696.66699019703
0.666666666666667,1798.35832521908
0.7,1701.62314886984
0.733333333333333,1740.53045759254
0.766666666666667,1764.06180157419
0.8,1765.93619703287
0.833333333333333,1811.21587608906
0.866666666666667,1759.05020352782
0.9,1811.00426521908
0.933333333333333,1779.03291581707
0.966666666666667,1794.69987352855
1.0,1868.13982763629
1.03333333333333,1836.07903913212
1.06666666666667,1751.34680460215
1.1,1782.4450867052
1.13333333333333,1810.0714699633
1.16666666666667,1856.63362525262
1.2,1758.04559007406
1.23333333333333,1877.67805442965
1.26666666666667,1801.76692092305
1.3,1825.79704547649
1.33333333333333,1779.5807860262
1.36666666666667,1789.78512396694
1.4,1785.76964268328
1.43333333333333,1937.91062214001
1.46666666666667,1782.59831051558
1.5,1761.90799031477
1.53333333333333,1698.9181371131
1.56666666666667,1845.96806966618
1.6,1812.57021931512
1.63333333333334,1808.76326451862
1.66666666666667,1826.24818928054
1.7,1820.80766995933
1.73333333333334,1769.70049432975
1.76666666666667,1755.72957198444
1.8,1826.04103860741
1.83333333333334,1822.97449873467
1.86666666666667,1831.41750580945
1.9,1850.80325960419
1.93333333333334,1798.8017366136
1.96666666666667,1806.94742956724
2.0,1766.26923449144
2.03333333333334,1754.42779291553
2.06666666666667,1791.70660432496
2.1,1841.70545667905
2.13333333333334,1767.08000778665
2.16666666666667,1812.66017526777
2.2,1732.0139494333
2.23333333333334,1773.17455707232
2.26666666666667,1832.8588030215
2.3,1714.73102646118
2.33333333333333,1725.56168359942
2.36666666666667,1750.73151826373
2.4,1736.20813513251
2.43333333333333,1760.9330865881
2.46666666666667,1787.41246464449
2.5,1773.63947909527
2.53333333333333,1801.833984375
2.56666666666667,1706.61478599222
2.6,1787.77604976672
2.63333333333333,1724.16093068347
2.66666666666667,1733.37666116985
2.7,1732.24905440791
2.73333333333333,1721.66296045635
2.76666666666667,1693.56060606061
2.8,1743.27452500969
2.83333333333333,1750.87554904832
2.86666666666667,1754.91363325851
2.9,1722.35225163622
2.93333333333333,1740.474609375
2.96666666666667,1752.57800312012
3.0,1714.7365345281
3.03333333333333,1652.4039580908
3.06666666666667,1690.44720979973
3.1,1649.06576402321
3.13333333333333,1631.24963701481
3.16666666666667,1630.36184210526
3.2,1636.58626013122
3.23333333333333,1666.59395811215
3.26666666666666,1656.09510922095
3.3,1646.077123804
3.33333333333333,1643.76388077148
3.36666666666666,1644.72890100263
3.4,1673.4265871075
3.43333333333333,1679.79508196721
3.46666666666666,1691.93085262233
3.5,1673.26732673267
3.53333333333333,1654.67547609794
3.56666666666666,1615.47762061616
3.6,1600.34822983169
3.63333333333333,1620.07536231884
3.66666666666666,1634.50900639163
3.7,1559.62369741413
3.73333333333333,1566.3194511547
3.76666666666666,1575.03485670023
3.8,1646.75177857909
3.83333333333333,1638.61524978089
3.86666666666666,1621.9801980198
3.9,1600.50145208132
3.93333333333333,1617.56277266117
3.96666666666666,1609.93900668022
4.0,1604.45436026773
4.03333333333333,1590.37659327926
4.06666666666666,1552.71813701807
4.1,1624.88027144935
4.13333333333333,1595.67882079131
4.16666666666666,1633.32686146976
4.19999999999999,1568.21909840039
4.23333333333333,1552.86395020908
4.26666666666666,1583.10529911194
4.29999999999999,1622.18181818182
4.33333333333333,1550.08341416101
4.36666666666666,1536.8210893584
4.39999999999999,1531.13388110198
4.43333333333333,1628.71127512868
4.46666666666666,1560.54158982821
4.49999999999999,1542.39326169039
4.53333333333333,1579.45993031359
4.56666666666666,1479.25103754464
4.59999999999999,1551.49615496934
4.63333333333333,1592.61415636257
4.66666666666666,1591.49926650367
4.69999999999999,1581.37836782507
4.73333333333333,1508.17812197483
4.76666666666666,1566.29027547941
4.79999999999999,1487.76254826255
4.83333333333333,1523.49942062572
4.86666666666666,1570.00483605765
4.89999999999999,1524.58494208494
4.93333333333333,1531.13475863403
4.96666666666666,1544.80420806546
4.99999999999999,1472.923828125
5.03333333333333,1550.83357706932
5.06666666666666,1586.55642023346
5.09999999999999,1514.81906614786
5.13333333333332,1495.84181448095
5.16666666666666,1572.44646836547
5.19999999999999,1572.3105252956
5.23333333333332,1514.69506292352
5.26666666666666,1516.63625776398
5.29999999999999,1456.01851851852
5.33333333333332,1497.77282419073
5.36666666666666,1495.59504051547
5.39999999999999,1565.37225705329
5.43333333333332,1476.63654911105
5.46666666666666,1463.90907324655
5.49999999999999,1490.71594877765
5.53333333333332,1420.45826513912
5.56666666666666,1459.12164114418
5.59999999999999,1493.89249394673
5.63333333333332,1511.21729017251
5.66666666666666,1466.49575944487
5.69999999999999,1532.65317919075
5.73333333333332,1504.80023161552
5.76666666666666,1480.88377489847
5.79999999999999,1492.57653805035
5.83333333333332,1504.17031204433
5.86666666666666,1466.15684364345
5.89999999999999,1434.37191760952
5.93333333333332,1472.412191582
5.96666666666666,1504.09288824383
5.99999999999999,1447.47174186069
6.03333333333332,1492.93604651163
6.06666666666665,1461.80032733224
6.09999999999999,1452.52480493209
6.13333333333332,1485.32738383936
6.16666666666665,1480.2026895342
6.19999999999999,1456.7728071889
6.23333333333332,1445.37357163786
6.26666666666665,1476.21346886912
6.29999999999999,1496.75644028103
6.33333333333332,1445.63574550753
6.36666666666665,1455.80110497238
6.39999999999999,1487.77196044212
6.43333333333332,1443.54679802956
6.46666666666665,1419.34891808346
6.49999999999999,1452.28383094223
6.53333333333332,1480.93495934959
6.56666666666665,1474.69879518072
6.59999999999999,1436.47024504084
6.63333333333332,1434.91694352159
6.66666666666665,1498.88726207906
6.69999999999999,1419.71231412188
6.73333333333332,1427.04645048203
6.76666666666665,1435.07698304424
6.79999999999999,1418.97589778337
6.83333333333332,1399.70157874471
6.86666666666665,1400.67786790267
6.89999999999999,1359.40766550523
6.93333333333332,1467.74717309365
6.96666666666665,1434.26315789474
6.99999999999998,1441.65707036206
7.03333333333332,1391.21836374338
7.06666666666665,1438.23891987085
7.09999999999998,1405.78198127925
7.13333333333332,1398.03087678415
7.16666666666665,1439.8717575051
7.19999999999998,1389.12587412587
7.23333333333332,1410.1017935046
7.26666666666665,1396.87025870453
7.29999999999998,1462.83072130828
7.33333333333332,1343.81422351234
7.36666666666665,1347.40011580776
7.39999999999998,1369.24720738222
7.43333333333332,1376.69687225957
7.46666666666665,1354.53535943892
7.49999999999998,1399.26648458837
7.53333333333332,1427.78070946936
7.56666666666665,1420.47614401405
7.59999999999998,1391.73112518266
7.63333333333332,1418.86832671253
7.66666666666665,1393.45560407569
7.69999999999998,1410.95358814353
7.73333333333332,1412.52194265652
7.76666666666665,1387.65139751553
7.79999999999998,1350.38915779284
7.83333333333332,1368.12421398858
7.86666666666665,1418.86210598224
7.89999999999998,1390.2807357212
7.93333333333331,1366.43951967197
7.96666666666665,1374.93040580278
7.99999999999998,1385.45829244357
8.03333333333332,1303.42728957378
8.06666666666665,1422.98262736678
8.09999999999998,1351.54951456311
8.13333333333332,1344.30157802455
8.16666666666665,1343.53558926488
8.19999999999998,1363.43201009415
8.23333333333331,1377.9592632297
8.26666666666665,1323.74744624964
8.29999999999998,1307.3350770125
8.33333333333331,1375.43801652893
8.36666666666665,1363.84367995322
8.39999999999998,1352.82532239156
8.43333333333331,1367.47032859245
8.46666666666665,1377.95809973443
8.49999999999998,1346.32814793073
8.53333333333331,1357.43459088682
8.56666666666665,1353.53044496487
8.59999999999998,1292.69387755102
8.63333333333331,1342.3152131404
8.66666666666665,1378.95504962055
8.69999999999998,1354.11741835148
8.73333333333331,1269.1436356559
8.76666666666665,1302.68514928267
8.79999999999998,1303.61312808597
8.83333333333331,1303.86839287453
8.86666666666665,1390.23557126031
8.89999999999998,1319.78922716628
8.93333333333331,1343.74951229028
8.96666666666665,1305.56430446194
8.99999999999998,1307.90082644628
9.03333333333331,1361.25987323257
9.06666666666665,1279.04605263158
9.09999999999998,1268.99505766063
9.13333333333331,1331.26853377265
9.16666666666664,1246.56794425087
9.19999999999998,1339.24043236927
9.23333333333331,1292.09288711094
9.26666666666664,1312.71479011377
9.29999999999998,1356.1135199054
9.33333333333331,1343.22884936622
9.36666666666664,1315.45311578534
9.39999999999998,1297.14257869603
9.43333333333331,1309.87902439024
9.46666666666664,1295.07737226277
9.49999999999998,1308.00351116746
9.53333333333331,1256.3125242342
9.56666666666664,1295.84780487805
9.59999999999998,1330.28739002933
9.63333333333331,1268.23140495868
9.66666666666664,1284.69356089992
9.69999999999998,1286.348956282
9.73333333333331,1286.78466076696
9.76666666666664,1278.73900293255
9.79999999999998,1301.80660331145
9.83333333333331,1316.40258215962
9.86666666666664,1285.92643318333
9.89999999999998,1303.70269481467
9.93333333333331,1289.64150393471
9.96666666666664,1238.93939393939
9.99999999999998,1306.51126499561
10.0333333333333,1311.44275700935
10.0666666666666,1288.24154209284
10.1,1290.87012093206
10.1333333333333,1260.88226586401
10.1666666666666,1249.58006279435
10.2,1248.82624496611
10.2333333333333,1269.85705893871
10.2666666666666,1319.1959798995
10.3,1313.70312193206
10.3333333333333,1300.43261231281
10.3666666666666,1238.68575912122
10.4,1200.57037540014
10.4333333333333,1260.4
10.4666666666666,1249.75026722379
10.5,1254.23778693349
10.5333333333333,1223.17887296289
10.5666666666666,1264.8322147651
10.6,1252.10604119444
10.6333333333333,1259.89372170833
10.6666666666666,1277.75161859918
10.7,1209.17418595528
10.7333333333333,1251.60093713393
10.7666666666666,1209.33060508623
10.8,1251.98054474708
10.8333333333333,1230.40983606557
10.8666666666666,1251.66034432448
10.9,1214.48858669257
10.9333333333333,1288.47367905107
10.9666666666666,1235.13348438577
11.0,1230.4427390791
11.0333333333333,1236.05763575769
11.0666666666666,1242.55636149775
11.1,1193.60424028269
11.1333333333333,1213.87771049033
11.1666666666666,1265.38869257951
11.2,1228.50718545312
11.2333333333333,1219.50660792952
11.2666666666666,1210.85859078063
11.3,1189.73453054851
11.3333333333333,1205.89904128351
11.3666666666666,1201.12709128265
11.4,1218.53965754773
11.4333333333333,1291.69072572672
11.4666666666666,1243.79704433498
11.5,1197.72651418474
11.5333333333333,1206.64043285785
11.5666666666666,1215.04135486412
11.6,1186.22960429897
11.6333333333333,1164.27467475301
11.6666666666666,1251.836492891
11.7,1148.28680575962
11.7333333333333,1199.87010431018
11.7666666666666,1179.95318899941
11.8,1184.37481698389
11.8333333333333,1199.52802359882
11.8666666666666,1185.14665623778
11.9,1250.99823147966
11.9333333333333,1165.28219828012
11.9666666666666,1181.92399049881
12.0,1216.91820789239
12.0333333333333,1173.52680767339
12.0666666666666,1187.93725954424
12.1,1252.48149975333
12.1333333333333,1200.58656760192
12.1666666666666,1188.01647220316
12.2,1230.40133779264
12.2333333333333,1228.74791318865
12.2666666666666,1225.16548463357
12.3,1170.5752298963
12.3333333333333,1260.78721515241
12.3666666666666,1164.15866797258
12.4,1162.55905511811
12.4333333333333,1176.09044927105
12.4666666666666,1215.64283583574
12.5,1167.87280268615
12.5333333333333,1206.74918308743
12.5666666666666,1223.71789806401
12.6,1147.324828263
12.6333333333333,1134.91126581037
12.6666666666666,1202.26873333991
12.7,1100.28658357052
12.7333333333333,1183.1598622725
12.7666666666666,1188.9293446172
12.8,1162.42074363992
12.8333333333333,1144.4
12.8666666666666,1147.81475264145
12.9,1176.77591312932
12.9333333333333,1137.88995357108
12.9666666666666,1214.49840764331
13.0,1139.67892181152
13.0333333333333,1171.3698630137
13.0666666666666,1131.06913262783
13.1,1143.10518518519
13.1333333333333,1143.77709591211
13.1666666666666,1215.03719131211
13.2,1126.32118226601
13.2333333333333,1143.26253687316
13.2666666666666,1072.26677097594
13.3,1146.8851490995
13.3333333333333,1159.8322147651
13.3666666666666,1141.74614098909
13.4,1143.7156099004
13.4333333333333,1158.08080808081
13.4666666666666,1148.23611387617
13.5,1136.54830390795
13.5333333333333,1156.72297297297
13.5666666666666,1083.37098692033
13.6,1136.97155274595
13.6333333333333,1176.96210086541
13.6666666666666,1145.69247546347
13.7,1107.00945626478
13.7333333333333,1147.7138628515
13.7666666666666,1175.85583796664
13.8,1150.6837098692
13.8333333333333,1129.49379554855
13.8666666666666,1170.15280135823
13.9,1133.87559808612
13.9333333333333,1127.51269035533
13.9666666666666,1128.87583391417
14.0,1126.49018441404
14.0333333333333,1174.62523577881
14.0666666666666,1071.38285262742
14.1,1113.26809015421
14.1333333333333,1158.74515263001
14.1666666666666,1152.96410460376
14.2,1134.31034482759
14.2333333333333,1149.79797979798
14.2666666666666,1117.45094152626
14.3,1133.70458606313
14.3333333333333,1077.03880597015
14.3666666666666,1136.69102191973
14.4,1141.92539109507
14.4333333333333,1170.1378070701
14.4666666666666,1173.53416458853
14.5,1117.52382843527
14.5333333333333,1074.09397303727
14.5666666666666,1190.55770951387
14.6,1080.53081510934
14.6333333333333,1139.87418871692
14.6666666666666,1120.09724151617
14.7,1131.03077382731
14.7333333333333,1106.91627768398
14.7666666666666,1108.89396800159
14.8,1107.01517706577
14.8333333333333,1147.27254707631
14.8666666666666,1101.53129952456
14.9,1159.77626847783
14.9333333333333,1147.15695067265
14.9666666666666,1100.1162744076
15.0,1106.314739048
15.0333333333333,1130.76691849863
15.0666666666666,1150.04389465283
15.1,1058.96357713947
15.1333333333333,1075.88903149373
